  1.00000000E+00  1.97767770E-02
  1.10000000E+00  5.88140673E-01
  1.20000000E+00  7.11955448E-01
  1.30000000E+00  7.79699177E-01
  1.40000000E+00  8.23406727E-01
  1.50000000E+00  8.54081261E-01
  1.60000000E+00  8.76778960E-01
  1.70000000E+00  8.94208287E-01
  1.80000000E+00  9.07968461E-01
  1.90000000E+00  9.19070373E-01
  2.00000000E+00  9.28186329E-01
  2.10000000E+00  9.35781482E-01
  2.20000000E+00  9.42188048E-01
  2.30000000E+00  9.47649600E-01
  2.40000000E+00  9.52348676E-01
  2.50000000E+00  9.56424677E-01
  2.60000000E+00  9.59985813E-01
  2.70000000E+00  9.63117258E-01
  2.80000000E+00  9.65886928E-01
  2.90000000E+00  9.68349584E-01
  3.00000000E+00  9.70549808E-01
  3.10000000E+00  9.72524266E-01
  3.20000000E+00  9.74303295E-01
  3.30000000E+00  9.75912265E-01
  3.40000000E+00  9.77372496E-01
  3.50000000E+00  9.78702023E-01
  3.60000000E+00  9.79916169E-01
  3.70000000E+00  9.81028096E-01
  3.80000000E+00  9.82049060E-01
  3.90000000E+00  9.82988847E-01
  4.00000000E+00  9.83855940E-01
  4.10000000E+00  9.84657724E-01
  4.20000000E+00  9.85400611E-01
  4.30000000E+00  9.86090356E-01
  4.40000000E+00  9.86731906E-01
  4.50000000E+00  9.87329714E-01
  4.60000000E+00  9.87887612E-01
  4.70000000E+00  9.88409258E-01
  4.80000000E+00  9.88897621E-01
  4.90000000E+00  9.89355504E-01
  5.00000000E+00  9.89785331E-01
  5.10000000E+00  9.90189551E-01
  5.20000000E+00  9.90570181E-01
  5.30000000E+00  9.90928787E-01
  5.40000000E+00  9.91267241E-01
  5.50000000E+00  9.91587300E-01
  5.60000000E+00  9.91889451E-01
  5.70000000E+00  9.92176047E-01
  5.80000000E+00  9.92447059E-01
  5.90000000E+00  9.92704571E-01
  6.00000000E+00  9.92948724E-01
